2.51E+17,My first sunrise in the Mentawais last May.. Miss that place  #nofilter  @ Indo may 2011 
2.51E+17,Nice work! @BrandonandLeah  So creative!  - those 2 are very talented
2.51E+17,Need to get back in the water for my sanity... Foot injuries suck 
2.51E+17,There is a reason why I don't hang out in Hollywood lately... Squibs @toddy_bow  
2.50E+17,A photo I took of @tackelberry the first day we arrived in Indo  @ Indo may 2012 
2.49E+17,See you tomorrow  @ Coastline  
2.49E+17,Getting her ready for winter @freedomartists @sprandoni  
2.49E+17,@sprandoni getting the paramotor ready... Been a minute since we have done this 
2.49E+17,Had some fun with this one.. Doesn't even look real 
2.49E+17,Such a great moment in history #lovemy7D 
2.49E+17,Good morning 
2.49E+17,This is what I am going to dream of tonight.. see you  on the island! #dreamworld  @ Indonesia  
2.49E+17,Just posted a photo 
2.49E+17,A shot I took of a mountain lion I saw in Malibu a year or so back.. #toocloseforcomfort 
2.49E+17,Another one I took of the green flash when the sun sets... The birds are what make the shot but Its hard to  
2.49E+17,"So I was going through a bunch of photos I have taken with my 7D (you know.. ""more professional ones I didn' "
2.49E+17,Congrats to @kellyslater on his 50th win at the Hurley Pro... The guy is surfing better than ever 
2.49E+17,Waves looked super fun in Malibu the day they snapped this Apple maps pic..  
2.48E+17,Just busted this little chunk spying on me from above... Creepy little guy haha 
2.48E+17,@scottserfas good man on the photos!! Ok that's the last surfing pic...  
2.48E+17,Stepping on the breaks #scottserfasphotography  
2.48E+17,Target practice @bradgerlach @parkercoffin @sepp_bruhwiler @adamdewolfe @scottserfas @raphbruhwiler @thereal 
2.48E+17,Already miss this place... Can't wait to go back to Canada and score some more of these with @raphbruhwiler  
2.48E+17,We are a tad bit late but I finally got him to plank 
2.48E+17,Time to get this Lazy little fart off the couch and get some exercise 
2.48E+17,What is going on with this game? Hard to watch
2.48E+17,Looks like somebody should of ordered a triple shot   @ coffee bean malibu 
2.48E+17,Agreed  
2.48E+17,Damn @sprandoni and I were some badasses back in the day... Anybody know which one is me? Love my Bro Love m 
2.47E+17,Just found this in my phone from last night... Now seriously... Is this for real? #onlyinhwood 
2.47E+17,@toddy_bow annd I getting all @tallywood  on the #Gramnation 
2.47E+17,Bromance day 2 @nickswardson  
2.47E+17,Matrix  
2.47E+17,@bgflyhigh bouncing off the walls.. Don't try this at home kids 
2.47E+17,@toddy_bow @tallywood @shecks @tcclarkeee @mattyosborn     Classic photo from the Ryan Sheckler Charity golf 
2.47E+17,Lately I haven't been able to spend time with my real Hollywood brothers @sylvainbitton @toddy_bow miss thes 
