id,created_at,text
1025492221225848834,2018-08-03 21:22:52,"@PartyOnDarth_ Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025492194923360257,2018-08-03 21:22:46,"@brandonwiller Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025492019559518208,2018-08-03 21:22:04,"@PeaceSellss Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491978211999746,2018-08-03 21:21:54,"@leahyousquare Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491960507891712,2018-08-03 21:21:50,"@m_chelle922 You're already part of our squad. We got your first order. If I’m wrong, DM @gofoojihelp and they’ll f… https://t.co/Nj2IQlZ5Bh"
1025491953201373189,2018-08-03 21:21:49,"@dkaroxx We got your first order. If I’m wrong, DM @gofoojihelp and they’ll fix it. #InfinityWar #SquadGoalsGiveaway"
1025491819969306625,2018-08-03 21:21:17,"@pharmerstrength Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491818513874944,2018-08-03 21:21:16,"@thisonekid44 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491638867697664,2018-08-03 21:20:34,"@Aquabubbly Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491636825075718,2018-08-03 21:20:33,"@btherby Destiny only arrives once. We got your first order. If I’m wrong, DM @gofoojihelp and they’ll fix it.… https://t.co/Ei8UV8KrR8"
1025491373255020545,2018-08-03 21:19:30,"@nemo7625 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491349376851974,2018-08-03 21:19:25,"@JosiahLoseby Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491256460419073,2018-08-03 21:19:02,"@Aoj525 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491189284446208,2018-08-03 21:18:46,"@Wavvy_Fish56 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491079976628230,2018-08-03 21:18:20,"@asdfasdfafsd3 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491016172888065,2018-08-03 21:18:05,"@carolinekang Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025491014860066816,2018-08-03 21:18:05,"@chaz_petrosky Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490872337682432,2018-08-03 21:17:31,"@MChelseahall Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490864272023552,2018-08-03 21:17:29,"@Cozy_Boy6 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490856399261697,2018-08-03 21:17:27,"@CanadianCameo Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490788309000202,2018-08-03 21:17:11,"@EricisJedi Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490738983911425,2018-08-03 21:16:59,"@AZLIEBER Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490704091504640,2018-08-03 21:16:51,"@Imagineblimp Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490675259924482,2018-08-03 21:16:44,"@KICKSNYC1 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490658193289218,2018-08-03 21:16:40,"@spidcrbarnes Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490566040174592,2018-08-03 21:16:18,"@RamiMalek_Mars Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490565272690688,2018-08-03 21:16:18,"@Skie223 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490186476707840,2018-08-03 21:14:47,"@iamveryextreme Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490120689020931,2018-08-03 21:14:32,"@JonathanM0ral35 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025490115110547456,2018-08-03 21:14:30,"@maryamak24 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489850697482240,2018-08-03 21:13:27,"@PauliPasquale Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489816782290957,2018-08-03 21:13:19,"@Arunthebaboon Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489808473419777,2018-08-03 21:13:17,"@joaopiagua Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489725010923520,2018-08-03 21:12:57,"@MochaCarol Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489724033654784,2018-08-03 21:12:57,"@TheRedtopReport Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489669809741824,2018-08-03 21:12:44,"@greenlila2 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489553036124163,2018-08-03 21:12:16,"@dammedusername Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489517023834117,2018-08-03 21:12:08,"@Brandyproffitt3 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489255404056576,2018-08-03 21:11:05,"@tedtroid Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025489193047412737,2018-08-03 21:10:50,"@Seb_mrage Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488957428125697,2018-08-03 21:09:54,"@QuintonXSlay Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488950314651648,2018-08-03 21:09:53,"@JokaGP13 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488862146174977,2018-08-03 21:09:32,"@SoldierBen Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488826469412865,2018-08-03 21:09:23,"@Raikagess Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488823449542661,2018-08-03 21:09:22,"@MAYKOVER Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488782580170753,2018-08-03 21:09:13,"@ItsTheVanessaS Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488723591479296,2018-08-03 21:08:59,"@CaliBirdGang Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488709100216324,2018-08-03 21:08:55,"@DMifflinUtica Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488620495495171,2018-08-03 21:08:34,"@infinxtylrh Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488476320555008,2018-08-03 21:08:00,"@RememberMeNever Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488426240536578,2018-08-03 21:07:48,"@NYG_Steve Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488390651871232,2018-08-03 21:07:39,"@SamanthaBerts14 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488366966587393,2018-08-03 21:07:33,"@xthxrbruce Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488325463953410,2018-08-03 21:07:24,"@thetrmj Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488323949850624,2018-08-03 21:07:23,"@mariaharob Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488223164923904,2018-08-03 21:06:59,"@LeccyFruitcake Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488193699893248,2018-08-03 21:06:52,"@mendesftholIand Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488130282086401,2018-08-03 21:06:37,"@yujee146 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025488118277963776,2018-08-03 21:06:34,"@marv_sarria Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487939256627203,2018-08-03 21:05:52,"@JeFFOweN27 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487915185569792,2018-08-03 21:05:46,"@elGordoChino Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487897494016000,2018-08-03 21:05:42,"@amanda_follin Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487897032634368,2018-08-03 21:05:41,"@Trilogy413 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487878657335296,2018-08-03 21:05:37,"@necrovolatge Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487848127033345,2018-08-03 21:05:30,"@therealpaulhan Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487819945508864,2018-08-03 21:05:23,"@__Marshmallow_1 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487643889557504,2018-08-03 21:04:41,"@taengtoro Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487547760304128,2018-08-03 21:04:18,"@_cartermorphis_ Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487465560395783,2018-08-03 21:03:59,"@bglazeaio Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487415547518977,2018-08-03 21:03:47,"@Doctor8bit2099 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487387110068224,2018-08-03 21:03:40,"@JoshuaTitley2 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487218671017989,2018-08-03 21:03:00,"@CerealOtter Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487207287664646,2018-08-03 21:02:57,"@chrisvazquezpls Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487197645008897,2018-08-03 21:02:55,"@bretbacharach Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487192657997824,2018-08-03 21:02:54,"@laetusanimus Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487181098508288,2018-08-03 21:02:51,"@yikeshelley Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487176681762816,2018-08-03 21:02:50,"@B4tMax Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487096440598529,2018-08-03 21:02:31,"@lailagirlie Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487096071499778,2018-08-03 21:02:30,"@walissn14 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487086810488832,2018-08-03 21:02:28,"@minecraftgalax9 You're already part of our squad. We got your first order. If I’m wrong, DM @gofoojihelp and they’… https://t.co/rPXOeVbYdf"
1025487029562470401,2018-08-03 21:02:15,"@juyssantiago Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025487029415624705,2018-08-03 21:02:15,"@Johngr8ness Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486885051883520,2018-08-03 21:01:40,"@AirM45 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486878827532288,2018-08-03 21:01:39,"@willeckhart Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486877007261698,2018-08-03 21:01:38,"@MamaEdenandMe Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486801581101061,2018-08-03 21:01:20,"@Cutler_13 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486768555143168,2018-08-03 21:01:12,"@Manchild29 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486675546464256,2018-08-03 21:00:50,"@MaiteYAgustin Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486640528154625,2018-08-03 21:00:42,"@CriticJudgement Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486635901886464,2018-08-03 21:00:41,"@Rochford_MW Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486584207081473,2018-08-03 21:00:28,"@DanilSay Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486542834421760,2018-08-03 21:00:19,"@blueever8 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486517500895232,2018-08-03 21:00:13,"@Leosantos510 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486509003157505,2018-08-03 21:00:11,"@night_m1me Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486418527825920,2018-08-03 20:59:49,"Test your skills now with the Marvel Studios' ""Avengers: #InfinityWar"" Trivia Game for @AmazonEcho! From your Alexa… https://t.co/IBZwxT0w8n"
1025486345920241666,2018-08-03 20:59:32,"@Kitkat1135 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486235731513344,2018-08-03 20:59:05,"@MISSYSHIMMY Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486137362735104,2018-08-03 20:58:42,"@MonkeyMarilyn Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486119205515265,2018-08-03 20:58:38,"@Ashlennyz Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025486033251708931,2018-08-03 20:58:17,"@HectorEatWorld Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485929987928066,2018-08-03 20:57:52,"@watashiwachiaki Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485911583281152,2018-08-03 20:57:48,"@Naim_Dor Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485890121097216,2018-08-03 20:57:43,"@Revolution3135 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485884794306560,2018-08-03 20:57:42,"@sleepyzebra Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485836308164611,2018-08-03 20:57:30,"@jagkoleen Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485812107018240,2018-08-03 20:57:24,"@jeromieabrown Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485752015175680,2018-08-03 20:57:10,"@andyChen133 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485734554357762,2018-08-03 20:57:06,"@josiebug6 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485675418804224,2018-08-03 20:56:52,"@Pablo_Vader Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485645454745600,2018-08-03 20:56:45,"@camilacataldi_ Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485619219316737,2018-08-03 20:56:38,"@hainguy40926503 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485618556620800,2018-08-03 20:56:38,"@knotkaren Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485611585740801,2018-08-03 20:56:37,"@GeekyMama85 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485573908254726,2018-08-03 20:56:28,"@Chiyu09 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485569525276672,2018-08-03 20:56:27,"@ladyakuma20 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485535371055104,2018-08-03 20:56:18,"@Lian54865409 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485533340991488,2018-08-03 20:56:18,"@lokisarmy8 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485472624193538,2018-08-03 20:56:03,"@anasembeth Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485460762775553,2018-08-03 20:56:01,"@notoliviacrane Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485448280526849,2018-08-03 20:55:58,"@bourne2bwild92 You're already part of our squad. We got your first order. If I’m wrong, DM @gofoojihelp and they’l… https://t.co/i017OyHpXV"
1025485211226779654,2018-08-03 20:55:01,"@CrazyBFFsayings Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485207846170626,2018-08-03 20:55:00,"@Ivan92116 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485178918068225,2018-08-03 20:54:53,"@000000000047c Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485135834177538,2018-08-03 20:54:43,"@carlosgates28 Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485067265687552,2018-08-03 20:54:27,"@cherisd1 Sorry, looks like you already ordered. If I’m wrong, DM @gofoojihelp and they’ll fix it. #InfinityWar #SquadGoalsGiveaway"
1025485065688686594,2018-08-03 20:54:26,"@alexjuniior21 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485058109530114,2018-08-03 20:54:25,"@sia64934757 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485057769832448,2018-08-03 20:54:25,"@Jpwalh Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025485001742315520,2018-08-03 20:54:11,"@thealmightytodd Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484994238717954,2018-08-03 20:54:09,"@KatieFrayer2 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484881550340097,2018-08-03 20:53:43,"@simonho_nyc Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484881181077505,2018-08-03 20:53:42,"@Itsdenise96 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484854887178240,2018-08-03 20:53:36,"@RachelD8500 Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484839116521472,2018-08-03 20:53:32,"@Jamestelll Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484771269533697,2018-08-03 20:53:16,"@erivero_ Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484768635494400,2018-08-03 20:53:16,"@GogBrianBernard Sorry, the giveaway is over! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484753330421762,2018-08-03 20:53:12,"@Sarahsneak Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484736477704192,2018-08-03 20:53:08,"@falcone471 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484688058667008,2018-08-03 20:52:56,"@Ehsanseraj Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484619053981696,2018-08-03 20:52:40,"@Comickoy Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484585520521216,2018-08-03 20:52:32,"@xsmokexflamesx Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484542692483077,2018-08-03 20:52:22,"@JackieNgo Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484490561470464,2018-08-03 20:52:09,"@lilYoungBlack Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484480767778817,2018-08-03 20:52:07,"@NoctisFlux Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484446437462017,2018-08-03 20:51:59,"@Merlia13593 Sorry, you're too late! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484432969551872,2018-08-03 20:51:56,"@YoursTruly_Matt Sorry, THANOS was here and turned our shirts into ashes! Thank you for playing. #InfinityWar #SquadGoalsGiveaway"
1025484409900883968,2018-08-03 20:51:50,@wellineverever It's all been leading to this! Your Avengers T-shirt is on it's way. #InfinityWar #SquadGoalsGiveaway
1025484347556749313,2018-08-03 20:51:35,"@Yamcha000 Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/j0eaEE1sQy #InfinityWar #SquadGoalsGiveaway"
1025484230082666497,2018-08-03 20:51:07,@xtwenty_seven Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/fRCLzhg0ug #InfinityWar #SquadGoalsGiveaway
1025484199220924421,2018-08-03 20:51:00,@JoePaulMcD Ready to get your Avengers gear? Click here to confirm your order. https://t.co/nhlcVZ9Kb1 #InfinityWar #SquadGoalsGiveaway
1025484157210771456,2018-08-03 20:50:50,@LauraVilde Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/ihxjyMhArd
1025484152391589888,2018-08-03 20:50:49,@Cole2775 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/tsYEeIMJh0 #InfinityWar #SquadGoalsGiveaway
1025484137602404361,2018-08-03 20:50:45,"@ArtemioStrange Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/TRkx6cc9vn… https://t.co/oBfaLRBvr7"
1025484087832784899,2018-08-03 20:50:33,"@wellineverever Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/wrzAxiNJPx… https://t.co/fjvYSDSnLF"
1025483965812097024,2018-08-03 20:50:04,@joshuaegarber Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/8MTwrR2G3A… https://t.co/yPF7wLejnc
1025483930303168512,2018-08-03 20:49:56,@marvlshan Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/DD9aOsUNkx #InfinityWar #SquadGoalsGiveaway
1025483923504197632,2018-08-03 20:49:54,@faizan4kriti Want your Avengers squad goal shirt? Click here to confirm your order. https://t.co/iUYzcssU6y… https://t.co/MiXyZc3OUA
1025483796764868610,2018-08-03 20:49:24,"@skynoceros Looks like you're order was already recieved. If I’m wrong, DM @gofoojihelp and they’ll fix it. #InfinityWar #SquadGoalsGiveaway"
1025483792960684033,2018-08-03 20:49:23,@julio_g94 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/weii9fQuNB #InfinityWar #SquadGoalsGiveaway
1025483792159596545,2018-08-03 20:49:23,@Halfricvn You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/nszshsJYIN
1025483727202344962,2018-08-03 20:49:07,@KrispyNikki Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/hihJze00N7… https://t.co/oOkySmD1ZK
1025483675608207360,2018-08-03 20:48:55,@sherrisloat Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/maSQVHBthF #InfinityWar #SquadGoalsGiveaway
1025483674861613056,2018-08-03 20:48:55,@milchie Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/nW4yhlPh7x #InfinityWar #SquadGoalsGiveaway
1025483613926813696,2018-08-03 20:48:40,"@jrconnect Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/QLzZhmTltJ #InfinityWar #SquadGoalsGiveaway"
1025483570578636800,2018-08-03 20:48:30,@RYRY_OLSON Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/2Irs5NYt6v #InfinityWar #SquadGoalsGiveaway
1025483565352534016,2018-08-03 20:48:29,@brynnxbarnes Ready to get your Avengers gear? Click here to confirm your order. https://t.co/mFf7V4ibxb #InfinityWar #SquadGoalsGiveaway
1025483552270569472,2018-08-03 20:48:26,@PriscillaArayaJ Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/lYIkRQWQOX… https://t.co/5iw6S0lykS
1025483455788982273,2018-08-03 20:48:03,@ashlee_smiles5 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/zzUIFWG7Gv… https://t.co/O9Ym0IIhYe
1025483419340492800,2018-08-03 20:47:54,"@t0msneakers Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/OC3NqB1MSE… https://t.co/h1fSX4sxHi"
1025483394958929920,2018-08-03 20:47:48,@ZachFBoyce Your Destiny and Avenger Squad Goal T-Shirt Awaits! Click here to confirm your order.… https://t.co/6zJt7nYsk8
1025483376722145280,2018-08-03 20:47:44,@dmokldd Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/vtq9ih303R #InfinityWar #SquadGoalsGiveaway
1025483361668804613,2018-08-03 20:47:40,@Tank2526 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/OOLV4hzE5F #InfinityWar #SquadGoalsGiveaway
1025483351380164608,2018-08-03 20:47:38,@Strangelocked1 Snap-up your Avengers squad goal tee? Click here to confirm your order. https://t.co/WAaNNYNSwh… https://t.co/ToaBMxFZi2
1025483339216642053,2018-08-03 20:47:35,@boogame08 Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/PJgmIiy28T #InfinityWar #SquadGoalsGiveaway
1025483321499942913,2018-08-03 20:47:31,@DjSandia Order an Avengers Squad Goal Tee? Click here to confirm. https://t.co/040piqFZqb #InfinityWar #SquadGoalsGiveaway
1025483270614659072,2018-08-03 20:47:18,"@_Ockrassa Click here to confirm your Avengers T-shirt order, before it fades away! https://t.co/srkWILAhpo #InfinityWar #SquadGoalsGiveaway"
1025483245205561344,2018-08-03 20:47:12,@aalonso27 Ready to get your Avengers gear? Click here to confirm your order. https://t.co/MkD7UWw93S #InfinityWar #SquadGoalsGiveaway
1025483208857726976,2018-08-03 20:47:04,@loves_marvel You're just moments away from getting your Avengers Squad Goal Tee? Click here to confirm your order.… https://t.co/4rDDZTWG2d
